ENTREZID,SYMBOL,GENENAME,ERR4368607,ERR4368608,ERR4368610,ERR4368611
13601,Ecm1,extracellular matrix protein 1,6.43715930886394,6.18086458349737,6.68279081808611,6.81578809874859
13602,Sparcl1,SPARC-like 1,8.12044091837899,8.35722917525413,8.41265003556762,8.2700446541822
13603,Opn3,opsin 3,1.12507103102519,1.23060093205619,1.39876442904479,1.34727322524987
13605,Ect2,ect2 oncogene,4.59534097723812,4.93758137725956,4.14668285735277,3.93276177704008
13607,Eda,ectodysplasin-A,2.82499924586687,2.82365711482368,2.79694388372768,2.99403082691847
13609,S1pr1,sphingosine-1-phosphate receptor 1,2.60431113074267,2.47371464376673,2.07213590398771,2.2909422253352
13610,S1pr3,sphingosine-1-phosphate receptor 3,8.9057355208034,8.77260423238741,8.72367271180245,8.85446064500066
13612,Edil3,EGF-like repeats and discoidin I-like domains 3,0.482460871304219,0.110042007934859,-0.332847930627208,-0.720592805031274
13614,Edn1,endothelin 1,5.45197680206694,5.65672411421111,5.9504977019411,5.9360452575436
13617,Ednra,endothelin receptor type A,4.28014572079195,4.17078751080942,3.98283278964381,4.04211685138572
13618,Ednrb,endothelin receptor type B,0.676402753865067,0.397140118659122,0.858683527004479,0.603980011111652
13619,Phc1,polyhomeotic 1,4.37823772844072,4.19594686302851,4.21680602989964,4.19640966678715
13626,Eed,embryonic ectoderm development,4.96575469992178,5.30149744752212,5.18411661899118,5.13121353279818
13627,Eef1a1,eukaryotic translation elongation factor 1 alpha 1,12.7744989960206,12.7420971450664,12.6706895014966,12.5139129210782
13629,Eef2,eukaryotic translation elongation factor 2,11.6721565742889,11.4777122333245,11.6811682333346,11.5806280562106
13631,Eef2k,eukaryotic elongation factor-2 kinase,6.71487317077286,6.65969422416251,6.74185518131531,6.75164155737147
13636,Efna1,ephrin A1,0.183698760995899,-0.549617860063899,-0.368917185334731,-0.194156380916573
13637,Efna2,ephrin A2,1.84330006260981,1.76392244933075,1.38799799817572,1.3969192435312
13638,Efna3,ephrin A3,-1.21021544671719,-1.23187756213997,-0.164903293313137,-0.175894174523845
13639,Efna4,ephrin A4,2.72326935890304,2.58741038941361,2.68265316291298,3.06293113181249
13640,Efna5,ephrin A5,4.01367401225581,3.87421360844678,3.52574710794053,3.88245499856142
13641,Efnb1,ephrin B1,6.40945006187229,6.19223988881008,6.25674542417236,6.36111660621312
13642,Efnb2,ephrin B2,5.90727665195661,5.93127475892654,5.80480738385788,5.9052835692464
13643,Efnb3,ephrin B3,-1.02177035730408,-0.985716974870572,-1.81471693838426,-1.29895257092818
13644,Efs,embryonal Fyn-associated substrate,5.23811699098235,4.99604615621748,5.85843980793288,5.88666963156097
13645,Egf,epidermal growth factor,-1.21021544671719,-0.508395197337385,-0.606608743054061,-0.369836057084693
13649,Egfr,epidermal growth factor receptor,7.19294524444481,7.33258214195825,7.14118344138226,7.25862915272449
13650,Rhbdf1,rhomboid 5 homolog 1,7.21790122904296,6.88935474739036,6.97442316508039,7.14824390553986
13653,Egr1,early growth response 1,9.65980870387757,9.72594999869377,9.81308421519331,9.83164443625455
13654,Egr2,early growth response 2,7.99361624769496,8.20076144365594,8.2428547110816,8.24691109983455
13655,Egr3,early growth response 3,3.58389812627594,3.53044652886528,3.68375403670992,3.59270630828547
13660,Ehd1,EH-domain containing 1,7.97425630480925,7.82649179652771,8.02649492740029,7.98242176420064
13661,Ehf,ets homologous factor,-6.63648020141929,-0.635774503813613,-4.35076983862447,-5.90381462908704
13663,Ei24,etoposide induced 2.4 mRNA,7.16916292035407,7.2335464691065,7.2686248300261,7.28059585316283
13664,Eif1a,eukaryotic translation initiation factor 1A,7.74188239778569,7.92793511776862,7.89852142092648,7.8065254644446
13665,Eif2s1,"eukaryotic translation initiation factor 2, subunit 1 alpha",6.78939132335963,6.91846012392947,6.76310252868295,6.64026434431048
13666,Eif2ak3,eukaryotic translation initiation factor 2 alpha kinase 3,5.57205900531908,5.48938062750868,5.58203545573484,5.76078079891651
13667,Eif2b4,"eukaryotic translation initiation factor 2B, subunit 4 delta",4.63906235466743,4.51115637895078,4.24093949453727,4.42747556900401
13669,Eif3a,"eukaryotic translation initiation factor 3, subunit A",8.57886319705382,8.767958605084,8.69850015578501,8.77425360705771
13680,Ddx19a,DEAD box helicase 19a,5.03196162663371,4.96528197302784,4.80252884423043,4.76300112722767
13681,Eif4a1,eukaryotic translation initiation factor 4A1,9.41504739577168,9.42315386499239,9.27560084874659,9.10559121622845
13682,Eif4a2,eukaryotic translation initiation factor 4A2,7.49979002369216,7.79171563399606,8.0154977270469,7.92508215129569
13684,Eif4e,eukaryotic translation initiation factor 4E,6.90425327384167,7.00686042724416,6.77657970243465,6.62406958436009
13685,Eif4ebp1,eukaryotic translation initiation factor 4E binding protein 1,7.28749716755195,7.13454631836436,7.2276972051147,7.21269178866103
13688,Eif4ebp2,eukaryotic translation initiation factor 4E binding protein 2,5.72518947807349,5.60365879035324,5.58675111277385,5.60348449503572
13690,Eif4g2,"eukaryotic translation initiation factor 4, gamma 2",9.98844373446407,10.0587173259426,9.96510145679926,9.96609243234734
13709,Elf1,E74-like factor 1,4.85386930432,5.2225891182996,5.13827528649033,5.26673640622966
13710,Elf3,E74-like factor 3,-6.63648020141929,6.91659097274303e-05,-4.35076983862447,-3.78833741166711
13712,Elk1,"ELK1, member of ETS oncogene family",5.14774565900696,5.18302887240648,5.15662840232983,5.07227209689147
13713,Elk3,"ELK3, member of ETS oncogene family",6.49489449442122,6.52192222762492,6.45481282954454,6.5046035744477
13714,Elk4,"ELK4, member of ETS oncogene family",3.73529644291864,4.22373639075838,3.95756919151494,3.99150819112817
13716,Ell,elongation factor RNA polymerase II,4.99878445512022,4.94502036269231,4.94706352978659,5.1164708717576
13717,Eln,elastin,2.3030990128954,2.49414252546451,2.89905470999171,2.82976567989452
13722,Aimp1,aminoacyl tRNA synthetase complex-interacting multifunctional protein 1,5.11798979385633,5.26109346918628,5.3409736805468,5.08888772195665
13723,Emb,embigin,3.02707790279798,3.05094149570828,3.25062955190736,2.88082021647048
13726,Emd,emerin,6.00760139184639,5.97507998695872,5.79159254033893,5.74738658741107
13728,Mark2,MAP/microtubule affinity regulating kinase 2,5.66701517537109,5.41231409910258,5.32200906174627,5.4626897321246
13730,Emp1,epithelial membrane protein 1,11.6144149592679,11.7940224939964,11.9690892391959,11.8168682896017
13731,Emp2,epithelial membrane protein 2,7.16047196009003,7.14689615486339,6.93405426160015,6.87542593665828
13732,Emp3,epithelial membrane protein 3,7.9495972331914,7.81778106322042,8.14373577739045,8.00642209110721
13797,Emx2,empty spiracles homeobox 2,2.80438896619158,2.88682211594717,2.60575152470865,2.55970974418414
13798,En1,engrailed 1,1.17730098979775,1.14275758307824,1.26394000549074,1.2627669292809
13800,Enah,ENAH actin regulator,3.30456740492129,3.27996700937717,3.30315003449495,3.20034727510506
13803,Enc1,ectodermal-neural cortex 1,6.82538289034217,6.96493897781106,6.83917823337928,6.94265518083617
13804,Endog,endonuclease G,0.81473091041304,0.580262422483012,1.06201168671401,0.9910031342209
13805,Eng,endoglin,8.00212540479943,7.77146057183057,7.51951781185766,7.62394743421191
13806,Eno1,"enolase 1, alpha non-neuron",9.23352322116468,9.0750054435945,9.02738952115763,9.13457570944927
13807,Eno2,"enolase 2, gamma neuronal",5.49054684158531,5.39340652159833,5.74013650660744,5.84171964783049
13808,Eno3,"enolase 3, beta muscle",3.07604679902053,3.21376292081712,3.05352022582037,3.27194281765742
13809,Enpep,glutamyl aminopeptidase,4.27715722662982,4.54336902765808,4.64866649852761,4.47808877057934
13819,Epas1,endothelial PAS domain protein 1,7.44142034842219,7.48755105783495,7.81143264334365,7.95244877529085
13821,Epb41l1,erythrocyte membrane protein band 4.1 like 1,7.71907737284013,7.56774291905254,7.34350097928039,7.35578153340138
13822,Epb41l2,erythrocyte membrane protein band 4.1 like 2,8.67054267954389,8.86942632090186,8.96344517971525,8.91391853700816
13823,Epb41l3,erythrocyte membrane protein band 4.1 like 3,7.11202715495648,7.21885416937863,7.12668488360799,7.11641298682808
13824,Epb41l4a,erythrocyte membrane protein band 4.1 like 4a,1.19006828587163,1.21837462972293,1.42005920740802,1.39080611980458
13829,Dmtn,dematin actin binding protein,2.11506385766981,2.01781471609968,2.27274590286608,2.36140970783757
13830,Stom,stomatin,6.9095701892992,6.93723173189511,6.79197543812706,6.90293636006246
13831,Epc1,enhancer of polycomb homolog 1,4.76386559511541,4.85113785124579,4.74989250038073,4.813576196623
13835,Epha1,Eph receptor A1,2.79606169896897,2.36699724543644,1.96754700271051,2.28106071382124
13836,Epha2,Eph receptor A2,4.11087362805877,4.13870847842509,3.94476953178236,4.07298813381951
13837,Epha3,Eph receptor A3,5.49054684158531,5.72960578386923,6.00303862185007,5.92418958877272
13838,Epha4,Eph receptor A4,2.08119622164711,2.14598870434125,2.32448154742579,2.44933219641104
13841,Epha7,Eph receptor A7,0.639644203854949,1.29022491474261,0.761930294124891,0.846613224885725
13844,Ephb2,Eph receptor B2,7.58563544871634,7.40246918499669,7.51504074500247,7.51232313949124
13845,Ephb3,Eph receptor B3,5.10456537559055,4.99246070537324,5.13183646948339,5.28126727048863
13846,Ephb4,Eph receptor B4,5.93598318766439,5.73979965513057,5.6840291239528,5.72143759265983
13848,Ephb6,Eph receptor B6,4.17970348001305,4.29387084804742,4.89763216751896,4.79170368051017
13849,Ephx1,"epoxide hydrolase 1, microsomal",7.95836922033508,7.92146825875406,8.3418020764588,8.45956728569524
13850,Ephx2,"epoxide hydrolase 2, cytoplasmic",4.03151833425324,3.8043599557552,3.92442349527774,3.95882272847175
13852,Stx2,syntaxin 2,7.20714647237356,7.2134741989508,7.30019212992369,7.29345326609002
13853,Epm2a,"epilepsy, progressive myoclonic epilepsy, type 2 gene alpha",-1.35107798255704,-0.876782603317408,-0.0144864507600386,-0.830565647056405
13854,Epn1,epsin 1,7.0387050125361,6.69348711639969,6.64626847150812,6.70713329623196
13855,Epn2,epsin 2,6.92397205624762,7.0393682905358,7.19544940543924,7.21355791456053
13857,Epor,erythropoietin receptor,0.0217312813325065,-0.18240888587567,-0.891338219987174,-0.888864287621072
13858,Eps15,epidermal growth factor receptor pathway substrate 15,6.29037170951059,6.45511148980921,6.38105828905031,6.34282701573543
13859,Eps15l1,epidermal growth factor receptor pathway substrate 15-like 1,5.90969080084806,5.8889932149888,5.85012876641397,5.973341668271
13860,Eps8,epidermal growth factor receptor pathway substrate 8,7.48545796491251,7.56638700256092,7.38723795160047,7.35764370796542
13864,Nr2f6,"nuclear receptor subfamily 2, group F, member 6",4.79030869317627,4.49730841447007,4.71046632712328,4.61024186121103
13865,Nr2f1,"nuclear receptor subfamily 2, group F, member 1",4.48828733440318,4.33267076231154,3.85965799177701,3.94428663531387
13866,Erbb2,erb-b2 receptor tyrosine kinase 2,5.49569817949626,5.25586901169919,4.98059501187098,5.14353653277793
13870,Ercc1,"excision repair cross-complementing rodent repair deficiency, complementation group 1",5.67100524717019,5.40828328379349,5.34027571486271,5.49546329542192
13871,Ercc2,"excision repair cross-complementing rodent repair deficiency, complementation group 2",3.94942124827148,3.68059406573185,3.52820067152661,3.69795615932067
13872,Ercc3,"excision repair cross-complementing rodent repair deficiency, complementation group 3",5.37089753190198,5.36457225620269,5.36038087261879,5.33757273491189
13874,Ereg,epiregulin,6.25701094566563,6.44432554551726,6.57240906086937,6.66311148744278
13875,Erf,Ets2 repressor factor,5.78110863896329,5.63504191391744,5.7725756221288,5.64613043633064
13877,Erh,ERH mRNA splicing and mitosis factor,6.37562051473228,6.37097232862697,6.22458031389943,6.10239455156959
13885,Esd,esterase D/formylglutathione hydrolase,8.38549740694065,8.4386963507702,8.44960431989846,8.44470606749849
13924,Ptprv,"protein tyrosine phosphatase, receptor type, V",1.00014441912436,0.992909374336861,1.64471468025304,2.28106071382124
13929,Amz2,archaelysin family metallopeptidase 2,5.79475621065177,5.67696885158279,5.65288861169874,5.60678472532283
13972,Gnb1l,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like",2.35504164465641,2.10672927389402,2.36347567904165,2.06772892486373
13982,Esr1,estrogen receptor 1 (alpha),-0.614112388390834,0.397140118659122,0.0687690528893135,0.603980011111652
13990,Smarcad1,"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1",4.22383085350019,4.53353382951036,4.70071102671686,4.72887770355582
13992,Khdrbs3,"KH domain containing, RNA binding, signal transduction associated 3",3.31916970610909,3.33762483403573,3.15860931029022,2.99201307128762
13996,Etohd2,ethanol decreased 2,0.258337561888655,-0.549617860063899,0.0687690528893135,0.571918801879354
13998,Fgd6,"FYVE, RhoGEF and PH domain containing 6",3.06915218594213,2.98751611556664,2.58704533017895,2.69733710973344
13999,Gm14288,predicted gene 14288,-1.68228389103241,-0.727404979279181,-1.00027259154034,-1.760856675245
14000,Drosha,"drosha, ribonuclease type III",6.26608334055226,6.19653130502187,6.04647694881625,6.12120954989545
14004,Chchd2,coiled-coil-helix-coiled-coil-helix domain containing 2,6.78413799014167,6.71784737238783,6.7804440664618,6.58008510145146
14007,Celf2,"CUGBP, Elav-like family member 2",7.3558385914539,7.51451957945239,7.40420115041966,7.59316394351243
14009,Etv1,ets variant 1,1.81060302479036,2.03882520939222,2.06539432610866,2.17478097440907
14011,Etv6,ets variant 6,5.66129586147486,5.62465654184146,5.36244481437408,5.39099754752873
14012,Mpzl2,myelin protein zero-like 2,0.352204485352878,0.963909502614309,0.46685341888696,0.350426658288744
14013,Mecom,MDS1 and EVI1 complex locus,-0.753837152057447,0.16203664557312,-0.741960595948947,-0.980982489609504
14017,Evi2a,ecotropic viral integration site 2a,1.4876411104099,1.25474701938789,1.15385055377908,1.19421745387348
14020,Evi5,ecotropic viral integration site 5,5.6486329870822,5.80971792386581,5.79923125412986,5.89856709975571
14026,Evl,Ena-vasodilator stimulated phosphoprotein,4.94989049369468,4.75918280083785,4.5016036109558,4.4577636740849
14027,Evpl,envoplakin,1.0846189872879,0.949187996907543,1.10208912608934,0.9910031342209
14030,Ewsr1,Ewing sarcoma breakpoint region 1,7.47620364358639,7.57165286787439,7.34541529143698,7.35568345759978
14042,Ext1,exostosin glycosyltransferase 1,6.93064404124086,6.89584688602986,6.81727542959962,6.8433293690997
14043,Ext2,exostosin glycosyltransferase 2,7.69604592955699,7.60608034359588,7.50791056966383,7.57953931782188
140481,Man2a2,"mannosidase 2, alpha 2",7.14846130691777,7.09976850226305,7.17758659144419,7.19580714023171
140482,Zfp358,zinc finger protein 358,4.11422678480566,4.12075615916631,4.36827666530547,4.21209602533206
140483,Hnmt,histamine N-methyltransferase,-2.54901736016895,-0.318292313957443,-0.695418010011917,-0.175894174523845
140484,Pofut1,protein O-fucosyltransferase 1,6.51120172635119,6.44235577157482,6.49173765255278,6.60999519748133
140486,Igf2bp1,insulin-like growth factor 2 mRNA binding protein 1,1.61618523103096,1.48651592598981,0.507211156503101,0.907827651373659
140488,Igf2bp3,insulin-like growth factor 2 mRNA binding protein 3,4.80283126039956,4.79872542153828,4.17043797759952,4.40110704049463
14049,Eya2,EYA transcriptional coactivator and phosphatase 2,6.57221140536579,6.45706393631118,6.61198160084856,6.59278952548856
140494,Atp6v0a4,"ATPase, H+ transporting, lysosomal V0 subunit A4",1.07087893066159,1.07656730338377,1.83112780448392,1.48563745999733
140499,Ube2j2,ubiquitin-conjugating enzyme E2J 2,5.29978965618292,5.2340209930199,5.14947452796434,5.11924662064829
14050,Eya3,EYA transcriptional coactivator and phosphatase 3,5.91017314623567,5.93174286244813,5.87009212804307,5.85787510429748
140500,Acap3,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",6.30475084888376,6.04424684313427,6.2997434330517,6.35955239106671
14051,Eya4,EYA transcriptional coactivator and phosphatase 4,3.70892504529851,4.02221720667165,4.38054919240059,4.43492175348687
140546,Eri3,exoribonuclease 3,6.4465004124061,6.28455544604469,6.28639840877013,6.3057402740048
14055,Ezh1,enhancer of zeste 1 polycomb repressive complex 2 subunit,4.63673260843505,4.5880044577938,4.95346738639267,5.12109415737063
140559,Igsf8,"immunoglobulin superfamily, member 8",7.26466953417293,7.0888967542534,7.19891858228103,7.12897728479595
14056,Ezh2,enhancer of zeste 2 polycomb repressive complex 2 subunit,4.49730420776062,4.5880044577938,4.02340023744403,4.18938282773456
14057,Sfxn1,sideroflexin 1,6.93088175668725,6.90254875808096,6.82777052944125,6.84010812847007
140570,Plxnb2,plexin B2,9.05529057518496,8.76027034640691,8.84346375932073,8.93251521448442
140577,Ankrd6,ankyrin repeat domain 6,2.46418213758591,2.83170564359723,2.59642874563758,2.57326900791229
140579,Elmo2,engulfment and cell motility 2,7.14149422692073,7.05835565255543,7.08833380195505,7.12645016994145
140580,Elmo1,engulfment and cell motility 1,0.712247952811789,0.742737119440117,0.621922815379794,0.791993640322403
14062,F2r,coagulation factor II (thrombin) receptor,9.08395111619313,9.27819656317641,9.31178728221471,9.3825385725855
140629,Ubox5,U box domain containing 5,3.44433732618904,3.45168833743673,3.25062955190736,3.30319969109049
14063,F2rl1,coagulation factor II (thrombin) receptor-like 1,2.67866936083701,2.78687252902636,2.98729795891814,3.0020737469321
140630,Ube4a,ubiquitination factor E4A,6.26909483814338,6.40542129374292,6.2918234403854,6.48554782655684
14065,F2rl3,coagulation factor II (thrombin) receptor-like 3,-0.486733081914606,-1.5288592998971,-2.02884174373711,-1.46640931677975
14066,F3,coagulation factor III,8.37636254078888,8.52545429865888,8.24079925686611,8.23154729973135
14067,F5,coagulation factor V,-1.02177035730408,-2.26582489406331,-1.71850162312496,-0.888864287621072
14068,F7,coagulation factor VII,3.10330040835397,2.94362847156564,3.09051443330257,3.24508558987034
14069,F8,coagulation factor VIII,0.78137231346661,0.725561975631985,1.19148821114245,1.02297552395918
14070,F8a,factor 8-associated gene A,2.54591415198524,2.20294458915333,2.3413225368031,2.62366237697335
140703,Emid1,EMI domain containing 1,-0.855120487894629,-0.775499267480226,-0.695418010011917,-1.0130436988418
140721,Caskin2,CASK-interacting protein 2,4.32858255532534,4.01162857168345,4.28947509759788,4.20078412447732
140740,Sec63,SEC63-like (S. cerevisiae),7.43305348021767,7.4958054834036,7.4113630084382,7.43821372669467
140742,Sesn1,sestrin 1,4.64022581847314,4.87470059411921,5.11724319487908,4.95649642583244
14077,Fabp3,"fatty acid binding protein 3, muscle and heart",3.93052516882775,4.11417225707959,4.48022064262479,4.29135248981711
140780,Bmp2k,BMP2 inducible kinase,4.00827739109697,4.20216873807741,3.95026901127868,4.14285467610944
140792,Colec12,collectin sub-family member 12,8.88901002104217,9.06570524443924,9.16451112369794,9.0841746938268
140795,P2ry14,"purinergic receptor P2Y, G-protein coupled, 14",-0.296630198534664,0.481409035556726,0.147481028903355,-0.194156380916573
14081,Acsl1,acyl-CoA synthetase long-chain family member 1,4.21604930798491,4.25997553418971,4.16256298511566,4.1805508745877
140810,Ttbk2,tau tubulin kinase 2,4.12423974604634,4.33550374317453,4.26614652395434,4.36023694388662
14082,Fadd,Fas (TNFRSF6)-associated via death domain,3.71776918052595,3.60277721682084,3.43713272076696,3.41585749185995
14083,Ptk2,PTK2 protein tyrosine kinase 2,6.19026688110092,6.16223611948161,6.04946920627002,5.98327902769416
14084,Faf1,Fas-associated factor 1,6.00263436176013,5.96825118733193,5.99286005633458,5.88503962098454
14085,Fah,fumarylacetoacetate hydrolase,6.4039807695373,6.24668043745214,5.88691815230089,5.8148609397315
140858,Wdr5,WD repeat domain 5,5.95901040518835,5.92235181193523,5.68127588830634,5.62349946183108
140859,Nek8,NIMA (never in mitosis gene a)-related expressed kinase 8,4.10751265964089,3.94826289585572,4.19535292023332,4.16988066231789
14086,Fscn1,fascin actin-bundling protein 1,10.1580245106017,9.92800843848324,9.79087433296583,9.78482726759668
14087,Fanca,"Fanconi anemia, complementation group A",3.42286425940514,3.37114491012618,2.4642931785684,2.45520278453554
14088,Fancc,"Fanconi anemia, complementation group C",3.00195571257118,3.07825961447622,2.86839868183769,2.91530000643303
140887,Lnx2,ligand of numb-protein X 2,3.33362568919289,3.66040049286066,3.72069252393215,3.54808331686485
14089,Fap,fibroblast activation protein,5.21175149967453,5.46952965019691,5.70803367917116,5.52262486007186
140917,Dclre1b,DNA cross-link repair 1B,4.00827739109697,4.07402510882132,3.92814418087547,3.99150819112817
14102,Fas,Fas (TNF receptor superfamily member 6),3.35078381065325,3.74380380713447,4.01817307578048,3.89762429383258
14104,Fasn,fatty acid synthase,9.08309578978904,8.84478269762502,8.88132125772059,8.87551144641968
14105,Srsf10,serine and arginine-rich splicing factor 10,6.21233831889795,6.31680995669199,6.244114564198,6.18993303369863
14107,Fat1,FAT atypical cadherin 1,8.42864137258636,8.33404368213296,8.59419838600958,8.72461192409848
14109,Fau,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived),8.57643409746607,8.27660821154091,8.4577519706709,8.42982992438113
14113,Fbl,fibrillarin,6.27995912116149,6.15984061035359,6.10476287915795,6.03759984185587
14114,Fbln1,fibulin 1,5.88241879135803,5.53999573555905,5.13505947007743,5.16025445129847
14115,Fbln2,fibulin 2,12.4610195962275,12.2526906916181,12.8028633344814,13.0014323134437
14118,Fbn1,fibrillin 1,10.6758798664736,10.6113770603684,10.8649375722874,11.0825718616351
14119,Fbn2,fibrillin 2,6.78939132335963,6.75720334243326,6.65471436375857,6.71877108402276
14123,Fbrs,fibrosin,5.69247516036204,5.48938062750868,5.3576243491322,5.58553161163206
14131,Fcgr3,"Fc receptor, IgG, low affinity III",-0.614112388390834,-0.727404979279181,-1.38729571464959,-2.63079613468063
14132,Fcgrt,"Fc receptor, IgG, alpha chain transporter",7.16916292035407,7.09893511641223,7.34402331637548,7.37797054169669
14133,Fcna,ficolin A,-1.68228389103241,-1.5288592998971,-0.891338219987174,-0.949618318700169
14137,Fdft1,farnesyl diphosphate farnesyl transferase 1,7.55681413689655,7.54436417456998,7.37842602050762,7.32214589814912
14148,Fdx1,ferredoxin 1,3.76759693482195,3.91455790964522,4.11275453464671,3.93905947365032
14149,Fdxr,ferredoxin reductase,5.95387292955873,5.73390672252212,5.93255006805397,6.00994744322676
14151,Fech,ferrochelatase,6.52606848078064,6.66054170511946,6.68279081808611,6.60207960787357
14154,Fem1a,fem 1 homolog a,5.34900599768535,5.25287509095492,5.21109086974813,5.24614413789706
14155,Fem1b,fem 1 homolog b,5.78584742255527,5.8289440234292,5.73004768898386,5.7431940093546
14156,Fen1,flap structure specific endonuclease 1,4.47269750193599,4.30692043990256,3.82615127301989,3.75022462795738
14158,Fer,fer (fms/fps related) protein kinase,5.79736600702354,5.89524698787955,5.92139335674858,5.8587058308315
14159,Fes,feline sarcoma oncogene,5.65440262101029,5.47916907385883,5.62794062048189,5.58987406351707
14163,Fgd1,"FYVE, RhoGEF and PH domain containing 1",4.18130292035524,3.99917613273922,3.98640602996183,3.79720297612001
14164,Fgf1,fibroblast growth factor 1,3.73311714485939,3.53538304365915,3.46813183726117,3.52314893649861
14165,Fgf10,fibroblast growth factor 10,4.00647402206104,4.05180306339043,6.08448369930488,6.13544716525401
14169,Fgf14,fibroblast growth factor 14,-0.128685561220592,0.110042007934859,0.728181502770351,0.837652357314103
14172,Fgf18,fibroblast growth factor 18,2.51580464088729,2.73202663935812,3.54040628613007,3.63857241125092
14173,Fgf2,fibroblast growth factor 2,3.43632233312492,3.68282044740963,3.91507958281638,3.90943213165865
14178,Fgf7,fibroblast growth factor 7,5.30640079573975,5.49445942717713,5.39708746147147,5.22525368512058
14182,Fgfr1,fibroblast growth factor receptor 1,8.37032798071611,8.21899800019884,8.3287542448154,8.40762623387817
14183,Fgfr2,fibroblast growth factor receptor 2,1.4772619646299,1.50676460983362,1.78262928679273,1.63792734303499
14184,Fgfr3,fibroblast growth factor receptor 3,-0.00712358133967857,-0.318292313957443,-1.05798808939663,-0.500092443036034
14187,Akr1b8,"aldo-keto reductase family 1, member B8",6.52732669086007,6.54810895521862,6.55687196504106,6.49981880576952
14190,Fgl2,fibrinogen-like protein 2,3.28981579336182,3.48524089714775,3.66380862629842,3.44269910407859
14194,Fh1,fumarate hydratase 1,6.23060544519755,6.33461903410106,6.37357347308729,6.11566027132
14198,Fhit,fragile histidine triad gene,-1.42702683579034,-0.930221862278868,-0.263306997374131,-0.802276602624982
14199,Fhl1,four and a half LIM domains 1,4.8265332120304,4.91597811816768,5.3013580891138,5.30989716901863
14200,Fhl2,four and a half LIM domains 2,7.24396427299723,7.31564472190269,7.39633218964152,7.32775658075038
14201,Fhl3,four and a half LIM domains 3,6.09971029954164,5.8081891052407,5.48370121135975,5.51526773002924
14202,Fhl4,four and a half LIM domains 4,-0.614112388390834,-0.0287856967624576,0.172792117432542,-0.157860251693583
14205,Vegfd,vascular endothelial growth factor D,8.20905885327981,8.30957928793558,8.75038513997605,8.76335236606742
14208,Ppm1g,"protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform",6.616037406343,6.41783814557422,6.0981723978457,6.18464237439918
14211,Smc2,structural maintenance of chromosomes 2,5.42590329045705,5.62697087165942,4.99751570322673,4.98416750397141
14218,Sh3pxd2a,SH3 and PX domains 2A,7.79834346479996,7.7294038624281,7.82571500866742,7.92871282021019
14219,Ccn2,cellular communication network factor 2,10.8055804489315,10.8048311702492,10.8585997532175,10.8586928544074
14221,Fjx1,four jointed box 1,1.51833790763282,1.21837462972293,1.04840125519535,1.34727322524987
14225,Fkbp1a,FK506 binding protein 1a,9.25504246427929,9.21734307939492,8.82262622581245,8.8395997761725
14226,Fkbp1b,FK506 binding protein 1b,1.64429056871131,1.72987496850307,1.87804885187141,1.92273385820387
14227,Fkbp2,FK506 binding protein 2,5.37509650175689,5.32378167047527,5.06666077392156,5.01181581608563
14228,Fkbp4,FK506 binding protein 4,7.03539253203398,6.92317597364909,6.68828628246214,6.53558341608012
14229,Fkbp5,FK506 binding protein 5,9.16727254685463,9.14646770768816,9.07158406849637,9.08574248707877
14230,Fkbp10,FK506 binding protein 10,8.46290870613786,8.21736707731634,8.08745022755312,8.13324608262596
14231,Fkbp7,FK506 binding protein 7,6.62869528936963,6.85841953036918,6.97014350452179,6.7505976390619
14232,Fkbp8,FK506 binding protein 8,7.66222679420175,7.42890608786499,7.71605935070475,7.62598192101242
14234,Foxc2,forkhead box C2,1.42421573026827,1.47628400337886,1.38799799817572,1.42710224902757
14235,Foxm1,forkhead box M1,5.94212835931846,5.77413858037209,4.83954870931735,4.77302397738711
14236,Foxn2,forkhead box N2,4.97776952627011,5.09046985989491,5.00546202403093,4.98264406661666
14238,Foxf2,forkhead box F2,2.99833084875243,2.94362847156564,2.95847912219215,3.10274521676254
14239,Foxs1,forkhead box S1,6.36016981775661,6.13769442409158,6.2215514293524,6.21350379692296
14241,Foxl1,forkhead box L1,-0.00712358133967857,-0.248751380704366,-0.332847930627208,-0.328905793029811
14245,Lpin1,lipin 1,5.44333788379307,5.47660485182695,5.68292846012608,5.77317085395032
14247,Fli1,Friend leukemia integration 1,1.63498282648509,1.62262845328854,1.7577546181537,1.13693171325627
14248,Flii,flightless I actin binding protein,7.72731234762788,7.57045093494082,7.563391022985,7.65480538173279
14251,Flot1,flotillin 1,7.40697435747555,7.17563724315759,7.37927566425473,7.2924288793243
14252,Flot2,flotillin 2,7.2985927426498,7.21674300158806,7.21614042663944,7.22283607504992
14254,Flt1,FMS-like tyrosine kinase 1,4.77556031313236,4.97621498429591,5.65569650484062,5.75959522511305
14256,Flt3l,FMS-like tyrosine kinase 3 ligand,2.71003353174635,2.65700724541423,2.78878151377432,2.64949467036402
14257,Flt4,FMS-like tyrosine kinase 4,1.17730098979775,0.636478432049559,1.52205892091041,1.89276582137638
